iteracja,id_czastki,x,y,fitness
219,17,6.7166,1.2166,26.4000
219,18,6.3391,1.3841,26.4000
219,19,6.7506,1.1901,26.4000
220,0,6.3594,1.2655,26.4000
220,1,6.5833,1.1818,26.4000
220,2,6.6736,1.2824,26.4000
220,3,6.8598,1.1505,26.4000
220,4,6.3091,1.1998,26.4000
220,5,6.7274,1.2330,26.4000
220,6,6.7382,1.2654,26.4000
220,7,6.8523,1.1890,26.4000
220,8,6.6957,1.2504,26.4000
220,9,6.8646,1.0837,26.4000
220,10,6.5621,1.2178,26.4000
220,11,6.8109,1.2144,26.4000
220,12,6.6428,1.1942,26.4000
220,13,6.7436,1.5820,26.4000
220,14,6.8108,1.2463,26.4000
220,15,6.5873,1.4764,26.4000
220,16,6.9029,1.1563,26.4000
220,17,6.7177,1.2247,26.4000
220,18,6.3892,1.4771,26.4000
220,19,6.5326,1.1999,26.4000
221,0,6.1826,1.2425,26.4000
221,1,6.4077,1.0745,26.4000
221,2,6.4674,1.2850,26.4000
221,3,6.7733,1.1690,26.4000
221,4,6.1548,1.2065,26.4000
221,5,6.7274,1.2330,26.4000
221,6,6.7556,1.2646,26.4000
221,7,6.7876,1.1306,26.4000
221,8,6.5818,1.2505,26.4000
221,9,6.8930,1.1114,26.4000
221,10,6.6911,1.2034,26.4000
221,11,6.8197,1.1953,26.4000
221,12,6.6059,1.1840,26.4000
221,13,6.7295,1.5800,26.4000
221,14,6.5290,1.0651,26.4000
221,15,6.4721,1.3210,26.4000
221,16,6.8695,1.2427,26.4000
221,17,6.6597,1.2236,26.4000
221,18,6.6878,1.4216,26.4000
221,19,6.4978,1.2246,26.4000
222,0,6.5159,1.2378,26.4000
222,1,6.2714,1.0829,26.4000
222,2,6.5472,1.2793,26.4000
222,3,6.7994,1.2079,26.4000
222,4,6.1217,1.2190,26.4000
222,5,6.7274,1.2330,26.4000
222,6,6.8350,1.2544,26.4000
222,7,6.8112,1.1049,26.4000
222,8,6.5027,1.2438,26.4000
222,9,6.8577,1.1828,26.4000
222,10,6.6902,1.2120,26.4000
222,11,6.8505,1.2054,26.4000
222,12,6.6404,1.1838,26.4000
222,13,6.7308,1.5713,26.4000
222,14,6.1919,1.0444,26.4000
222,15,6.5334,1.2512,26.4000
222,16,6.8608,1.1004,26.4000
222,17,6.6355,1.2228,26.4000
222,18,6.7461,1.4678,26.4000
222,19,6.4328,1.2040,26.4000
223,0,6.5633,1.2652,26.4000
223,1,6.2870,1.1249,26.4000
223,2,6.5119,1.2667,26.4000
223,3,6.9285,1.1962,26.4000
223,4,6.4207,1.2303,26.4000
223,5,6.7274,1.2330,26.4000
223,6,6.8557,1.2411,26.4000
223,7,6.7537,1.1962,26.4000
223,8,6.5711,1.2394,26.4000
223,9,6.8483,1.1823,26.4000
223,10,6.6502,1.2284,26.4000
223,11,6.8584,1.2303,26.4000
223,12,6.6081,1.1896,26.4000
223,13,6.7361,1.4484,26.4000
223,14,6.3201,1.1563,26.4000
223,15,6.5682,1.4214,26.4000
223,16,6.8237,1.0413,26.4000
223,17,6.6455,1.2206,26.4000
223,18,6.4136,1.5514,26.4000
223,19,6.4468,1.1972,26.4000
224,0,6.3750,1.2530,26.4000
224,1,6.7017,1.1407,26.4000
224,2,6.4734,1.2580,26.4000
224,3,6.9218,1.2068,26.4000
224,4,6.7101,1.2037,26.4000
224,5,6.7274,1.2330,26.4000
224,6,6.8754,1.2685,26.4000
224,7,6.7271,1.2001,26.4000
224,8,6.6204,1.2919,26.4000
224,9,6.8286,1.0894,26.4000
224,10,6.5897,1.2222,26.4000
224,11,6.7756,1.2411,26.4000
224,12,6.5614,1.1852,26.4000
224,13,6.7370,1.3050,26.4000
224,14,6.5633,1.2500,26.4000
224,15,6.6090,1.6338,26.4000
224,16,6.7362,1.0542,26.4000
224,17,6.7118,1.2168,26.4000
224,18,6.2200,1.6301,26.4000
224,19,6.4289,1.1868,26.4000
225,0,6.3437,1.2476,26.4000
225,1,6.5207,1.1672,26.4000
225,2,6.4588,1.2702,26.4000
225,3,6.8526,1.2032,26.4000
225,4,6.6917,1.1912,26.4000
225,5,6.7274,1.2330,26.4000
225,6,6.7699,1.2705,26.4000
225,7,6.8260,1.1275,26.4000
225,8,6.6351,1.2995,26.4000
225,9,6.7899,1.0466,26.4000
225,10,6.6198,1.2190,26.4000
225,11,6.7082,1.1970,26.4000
225,12,6.5968,1.2010,26.4000
225,13,6.7361,1.1905,26.4000
225,14,6.7600,1.2103,26.4000
225,15,6.4609,1.6616,26.4000
225,16,6.7548,1.1807,26.4000
225,17,6.7049,1.2232,26.4000
225,18,6.5950,1.6138,26.4000
225,19,6.5208,1.1866,26.4000
226,0,6.6440,1.2626,26.4000
226,1,6.5763,1.0491,26.4000
226,2,6.4316,1.2752,26.4000
226,3,6.7456,1.2107,26.4000
226,4,6.6878,1.2195,26.4000
226,5,6.7274,1.2330,26.4000
226,6,6.8131,1.2606,26.4000
226,7,6.8152,1.1064,26.4000
226,8,6.6282,1.2578,26.4000
226,9,6.7786,1.1476,26.4000
226,10,6.6303,1.2127,26.4000
226,11,6.7995,1.2005,26.4000
226,12,6.6710,1.2127,26.4000
226,13,6.7498,1.2147,26.4000
226,14,6.6422,1.1463,26.4000
226,15,6.3532,1.2386,26.4000
226,16,6.8439,1.1894,26.4000
226,17,6.6852,1.2216,26.4000
226,18,6.6280,1.5201,26.4000
226,19,6.5701,1.2099,26.4000
227,0,6.6024,1.2625,26.4000
227,1,6.4117,1.0276,26.4000
227,2,6.4459,1.2703,26.4000
227,3,6.8187,1.2028,26.4000
227,4,6.2759,1.2151,26.4000
227,5,6.7274,1.2330,26.4000
227,6,6.8241,1.2514,26.4000
227,7,6.8379,1.1144,26.4000
227,8,6.5711,1.2563,26.4000
227,9,6.7926,1.1459,26.4000
227,10,6.5501,1.1992,26.4000
227,11,6.8159,1.2113,26.4000
227,12,6.5694,1.2003,26.4000
227,13,6.7394,1.3450,26.4000
227,14,6.5399,1.1289,26.4000
227,15,6.6039,1.2370,26.4000
227,16,6.9249,1.2063,26.4000
227,17,6.7047,1.2187,26.4000
227,18,6.6926,1.3532,26.4000
227,19,6.5451,1.2267,26.4000
228,0,6.5341,1.2515,26.4000
228,1,6.5451,1.1289,26.4000
228,2,6.4747,1.2529,26.4000
228,3,6.8360,1.1823,26.4000
228,4,6.0589,1.2208,26.4000
228,5,6.7274,1.2330,26.4000
228,6,6.7996,1.2418,26.4000
228,7,6.8674,1.1083,26.4000
228,8,6.5446,1.2671,26.4000
228,9,6.8574,1.1157,26.4000
228,10,6.5408,1.1992,26.4000
228,11,6.8064,1.2175,26.4000
228,12,6.5679,1.1909,26.4000
228,13,6.7373,1.4337,26.4000
228,14,6.3735,1.1719,26.4000
228,15,6.6871,1.5142,26.4000
228,16,6.8779,1.0792,26.4000
228,17,6.7054,1.2146,26.4000
228,18,6.4076,1.4124,26.4000
228,19,6.6333,1.2089,26.4000
229,0,6.3638,1.2428,26.4000
229,1,6.5839,1.1651,26.4000
229,2,6.5779,1.2309,26.4000
229,3,6.7936,1.1474,26.4000
229,4,6.4575,1.2111,26.4000
229,5,6.7274,1.2330,26.4000
229,6,6.7835,1.2446,26.4000
229,7,6.7724,1.1314,26.4000
229,8,6.7032,1.2661,26.4000
229,9,6.8777,1.0712,26.4000
229,10,6.6577,1.2047,26.4000
229,11,6.7682,1.2230,26.4000
229,12,6.5507,1.2076,26.4000
229,13,6.7458,1.4851,26.4000
229,14,6.5695,1.1399,26.4000
229,15,6.5313,1.6585,26.4000
229,16,6.8122,1.0087,26.4000
229,17,6.6798,1.2276,26.4000
229,18,6.1681,1.4632,26.4000
229,19,6.5600,1.1771,26.4000
230,0,6.1481,1.2601,26.4000
230,1,6.5261,1.0740,26.4000
230,2,6.6207,1.2664,26.4000
230,3,6.7715,1.1500,26.4000
230,4,6.5865,1.2064,26.4000
230,5,6.7274,1.2330,26.4000
230,6,6.7963,1.2822,26.4000
230,7,6.7595,1.1638,26.4000
230,8,6.6592,1.2863,26.4000
230,9,6.8011,1.0623,26.4000
230,10,6.6709,1.2204,26.4000
230,11,6.8066,1.2049,26.4000
230,12,6.6849,1.2222,26.4000
230,13,6.7459,1.4157,26.4000
230,14,6.5713,1.0647,26.4000
230,15,6.4148,1.6666,26.4000
230,16,6.7591,1.1909,26.4000
230,17,6.6787,1.2189,26.4000
230,18,6.1066,1.3105,26.4000
230,19,6.6456,1.2057,26.4000
231,0,6.2259,1.2679,26.4000
231,1,6.3622,1.0910,26.4000
231,2,6.4398,1.3025,26.4000
231,3,6.9137,1.1554,26.4000
231,4,6.1711,1.1994,26.4000
231,5,6.7274,1.2330,26.4000
231,6,6.7879,1.2865,26.4000
231,7,6.7738,1.1838,26.4000
231,8,6.6253,1.2883,26.4000
231,9,6.8424,1.1905,26.4000
231,10,6.6438,1.2049,26.4000
231,11,6.8607,1.2180,26.4000
231,12,6.6415,1.2295,26.4000
231,13,6.7446,1.4953,26.4000
231,14,6.5726,1.1137,26.4000
231,15,6.4583,1.4472,26.4000
231,16,6.7626,1.1861,26.4000
231,17,6.6760,1.2149,26.4000
231,18,6.8088,1.2275,26.4000
231,19,6.6996,1.2178,26.4000
232,0,6.5888,1.2527,26.4000
232,1,6.5660,1.0735,26.4000
232,2,6.2706,1.2739,26.4000
232,3,6.8976,1.2218,26.4000
232,4,6.1944,1.2217,26.4000
232,5,6.7274,1.2330,26.4000
232,6,6.7961,1.2744,26.4000
232,7,6.7932,1.1278,26.4000
232,8,6.6074,1.2879,26.4000
232,9,6.8573,1.2318,26.4000
232,10,6.6023,1.2182,26.4000
232,11,6.8267,1.2179,26.4000
232,12,6.6790,1.1835,26.4000
232,13,6.7344,1.4889,26.4000
232,14,6.3881,1.0974,26.4000
232,15,6.5421,1.2848,26.4000
232,16,6.8667,1.2069,26.4000
232,17,6.6870,1.2241,26.4000
232,18,6.6322,1.5130,26.4000
232,19,6.5202,1.1990,26.4000
233,0,6.5367,1.2332,26.4000
233,1,6.6725,1.2131,26.4000
233,2,6.5227,1.2437,26.4000
233,3,6.8958,1.2365,26.4000
233,4,6.3995,1.2103,26.4000
233,5,6.7274,1.2330,26.4000
233,6,6.7357,1.2469,26.4000
233,7,6.7963,1.0919,26.4000
233,8,6.6769,1.2486,26.4000
233,9,6.8581,1.1173,26.4000
233,10,6.5452,1.2128,26.4000
233,11,6.8294,1.2190,26.4000
233,12,6.5969,1.1839,26.4000
233,13,6.7414,1.3521,26.4000
233,14,6.4174,1.0865,26.4000
233,15,6.5629,1.3619,26.4000
233,16,6.8246,1.1404,26.4000
233,17,6.7050,1.2245,26.4000
233,18,6.5276,1.6573,26.4000
233,19,6.4626,1.1793,26.4000
234,0,6.2844,1.2535,26.4000
234,1,6.4219,1.2310,26.4000
234,2,6.8111,1.2671,26.4000
234,3,6.8332,1.2152,26.4000
234,4,6.7068,1.2094,26.4000
234,5,6.7274,1.2330,26.4000
234,6,6.7424,1.2385,26.4000
234,7,6.7907,1.1172,26.4000
234,8,6.7333,1.2641,26.4000
234,9,6.8441,1.0573,26.4000
234,10,6.5642,1.2022,26.4000
234,11,6.8434,1.2004,26.4000
234,12,6.5589,1.1868,26.4000
234,13,6.7463,1.3084,26.4000
234,14,6.5781,1.1529,26.4000
234,15,6.4704,1.3352,26.4000
234,16,6.8085,1.0510,26.4000
234,17,6.7055,1.2190,26.4000
234,18,6.3459,1.5109,26.4000
234,19,6.5203,1.1821,26.4000
235,0,6.4190,1.2560,26.4000
235,1,6.5640,1.0972,26.4000
235,2,6.4840,1.2770,26.4000
235,3,6.8140,1.1804,26.4000
235,4,6.7945,1.2143,26.4000
235,5,6.7274,1.2330,26.4000
235,6,6.7528,1.2749,26.4000
235,7,6.8291,1.0977,26.4000
235,8,6.5742,1.3008,26.4000
235,9,6.7948,1.1856,26.4000
235,10,6.6404,1.2074,26.4000
235,11,6.8309,1.2186,26.4000
235,12,6.6214,1.2075,26.4000
235,13,6.7508,1.2588,26.4000
235,14,6.6131,1.2084,26.4000
235,15,6.6022,1.4312,26.4000
235,16,6.8901,1.0151,26.4000
235,17,6.6767,1.2114,26.4000
235,18,6.4342,1.4615,26.4000
235,19,6.5318,1.2100,26.4000
236,0,6.6026,1.2426,26.4000
236,1,6.4835,1.0285,26.4000
236,2,6.4118,1.2728,26.4000
236,3,6.8447,1.1582,26.4000
236,4,6.3461,1.2134,26.4000
236,5,6.7274,1.2330,26.4000
236,6,6.7427,1.2626,26.4000
236,7,6.7991,1.0993,26.4000
236,8,6.5699,1.2758,26.4000
236,9,6.8369,1.1601,26.4000
236,10,6.5880,1.2105,26.4000
236,11,6.7941,1.2195,26.4000
236,12,6.5972,1.1842,26.4000
236,13,6.7390,1.3689,26.4000
236,14,6.6058,1.1727,26.4000
236,15,6.7027,1.5147,26.4000
236,16,6.8763,1.2323,26.4000
236,17,6.6898,1.2168,26.4000
236,18,6.4421,1.3824,26.4000
236,19,6.5495,1.2141,26.4000
237,0,6.4174,1.2490,26.4000
237,1,6.6598,1.0500,26.4000
237,2,6.3421,1.2506,26.4000
237,3,6.9601,1.1581,26.4000
237,4,5.9651,1.2162,26.2100
237,5,6.7274,1.2330,26.4000
237,6,6.7698,1.2382,26.4000
237,7,6.7329,1.2015,26.4000
237,8,6.6701,1.2505,26.4000
237,9,6.8212,1.0942,26.4000
237,10,6.4902,1.2287,26.4000
237,11,6.7848,1.2203,26.4000
237,12,6.5615,1.1886,26.4000
237,13,6.7327,1.4075,26.4000
237,14,6.3571,1.0912,26.4000
237,15,6.5829,1.4255,26.4000
237,16,6.7481,1.3305,26.4000
237,17,6.6950,1.2285,26.4000
237,18,6.5598,1.3667,26.4000
237,19,6.5466,1.1866,26.4000
238,0,6.1534,1.2711,26.4000
238,1,6.5101,1.1421,26.4000
238,2,6.2781,1.2664,26.4000
238,3,6.8877,1.1587,26.4000
238,4,5.8682,1.2010,26.2100
238,5,6.7274,1.2330,26.4000
238,6,6.8367,1.2571,26.4000
238,7,6.7299,1.2557,26.4000
238,8,6.7705,1.2379,26.4000
238,9,6.8356,1.1552,26.4000
238,10,6.6457,1.2385,26.4000
238,11,6.8152,1.2069,26.4000
238,12,6.6175,1.1826,26.4000
238,13,6.7443,1.5414,26.4000
238,14,6.4139,1.0614,26.4000
238,15,6.4597,1.3624,26.4000
238,16,6.6825,1.3665,26.4000
238,17,6.6935,1.2185,26.4000
238,18,6.6762,1.4001,26.4000
238,19,6.4431,1.1654,26.4000
239,0,6.1627,1.2643,26.4000
239,1,6.3143,1.0970,26.4000
239,2,6.3013,1.2879,26.4000
239,3,6.7233,1.1785,26.4000
239,4,6.3713,1.2152,26.4000
239,5,6.7274,1.2330,26.4000
239,6,6.8112,1.2710,26.4000
239,7,6.8250,1.2604,26.4000
239,8,6.7564,1.2898,26.4000
239,9,6.7664,1.1490,26.4000
239,10,6.7238,1.2305,26.4000
239,11,6.7623,1.2036,26.4000
239,12,6.6036,1.1860,26.4000
239,13,6.7498,1.5622,26.4000
239,14,6.4363,1.1136,26.4000
239,15,6.4382,1.4831,26.4000
239,16,6.7888,1.1691,26.4000
239,17,6.6867,1.2166,26.4000
239,18,6.3596,1.2830,26.4000
239,19,6.5534,1.1685,26.4000
240,0,6.4601,1.2356,26.4000
240,1,6.4868,1.1189,26.4000
240,2,6.4461,1.2909,26.4000
240,3,6.7892,1.2208,26.4000
240,4,6.4672,1.2138,26.4000
240,5,6.7274,1.2330,26.4000
240,6,6.8161,1.2776,26.4000
240,7,6.8998,1.1662,26.4000
240,8,6.5920,1.3015,26.4000
240,9,6.7854,1.1112,26.4000
240,10,6.5369,1.1991,26.4000
240,11,6.7505,1.2245,26.4000
240,12,6.5390,1.2106,26.4000
240,13,6.7483,1.5833,26.4000
240,14,6.3843,1.1460,26.4000
240,15,6.6274,1.4627,26.4000
240,16,6.8955,1.0604,26.4000
240,17,6.6887,1.2219,26.4000
240,18,6.2467,1.2075,26.4000
240,19,6.5704,1.2054,26.4000
241,0,6.3910,1.2235,26.4000
241,1,6.6155,1.1946,26.4000
241,2,6.5737,1.2588,26.4000
241,3,6.8092,1.2296,26.4000
241,4,6.5694,1.2163,26.4000
241,5,6.7274,1.2330,26.4000
241,6,6.7939,1.2706,26.4000
241,7,6.8682,1.0878,26.4000
241,8,6.6114,1.2601,26.4000
241,9,6.8343,1.1642,26.4000
241,10,6.5034,1.2088,26.4000
241,11,6.7708,1.2219,26.4000
241,12,6.5521,1.2122,26.4000
241,13,6.7310,1.5872,26.4000
241,14,6.5188,1.1767,26.4000
241,15,6.7289,1.4094,26.4000
241,16,6.8964,1.0744,26.4000
241,17,6.6991,1.2215,26.4000
241,18,6.5234,1.5282,26.4000
241,19,6.5692,1.2326,26.4000
242,0,6.3578,1.2620,26.4000
242,1,6.6121,1.1961,26.4000
242,2,6.5371,1.2532,26.4000
242,3,6.9305,1.2277,26.4000
242,4,6.3932,1.2283,26.4000
242,5,6.7274,1.2330,26.4000
242,6,6.7412,1.2580,26.4000
242,7,6.8353,1.1798,26.4000
242,8,6.5784,1.2374,26.4000
242,9,6.8267,1.1973,26.4000
242,10,6.4675,1.2236,26.4000
242,11,6.7828,1.2163,26.4000
242,12,6.6304,1.1960,26.4000
242,13,6.7229,1.5068,26.4000
242,14,6.6413,1.0945,26.4000
242,15,6.4077,1.3912,26.4000
242,16,6.7715,1.0709,26.4000
242,17,6.7080,1.2220,26.4000
242,18,6.5815,1.5548,26.4000
242,19,6.6345,1.2271,26.4000
243,0,6.5497,1.2692,26.4000
243,1,6.5051,1.1965,26.4000
243,2,6.5073,1.2719,26.4000
243,3,6.9381,1.1986,26.4000
243,4,6.3050,1.2294,26.4000
243,5,6.7274,1.2330,26.4000
243,6,6.7063,1.2511,26.4000
243,7,6.7543,1.1601,26.4000
243,8,6.6395,1.2307,26.4000
243,9,6.8637,1.1474,26.4000
243,10,6.5433,1.2312,26.4000
243,11,6.8278,1.2125,26.4000
243,12,6.6122,1.1817,26.4000
243,13,6.7297,1.3985,26.4000
243,14,6.5702,1.0294,26.4000
243,15,6.4058,1.4994,26.4000
243,16,6.7165,1.1905,26.4000
243,17,6.6644,1.2299,26.4000
243,18,6.5039,1.5379,26.4000
243,19,6.5493,1.2081,26.4000
244,0,6.6302,1.2529,26.4000
244,1,6.4510,1.0635,26.4000
244,2,6.4270,1.2761,26.4000
244,3,6.8020,1.1865,26.4000
244,4,6.4577,1.2213,26.4000
244,5,6.7274,1.2330,26.4000
244,6,6.7998,1.2585,26.4000
244,7,6.8023,1.1544,26.4000
244,8,6.6799,1.2952,26.4000
244,9,6.8339,1.1286,26.4000
244,10,6.6923,1.2348,26.4000
244,11,6.8323,1.2283,26.4000
244,12,6.6298,1.2136,26.4000
244,13,6.7495,1.5018,26.4000
244,14,6.5308,1.0222,26.4000
244,15,6.4983,1.5169,26.4000
244,16,6.6955,1.2736,26.4000
244,17,6.6914,1.2179,26.4000
244,18,6.5012,1.5816,26.4000
244,19,6.6627,1.1721,26.4000
245,0,6.6302,1.2440,26.4000
245,1,6.6381,1.0352,26.4000
245,2,6.4966,1.2854,26.4000
245,3,6.8259,1.2102,26.4000
245,4,6.5688,1.1976,26.4000
245,5,6.7274,1.2330,26.4000
245,6,6.8339,1.2694,26.4000
245,7,6.8095,1.1551,26.4000
245,8,6.6380,1.2824,26.4000
245,9,6.7636,1.1799,26.4000
245,10,6.6940,1.2070,26.4000
245,11,6.8391,1.2324,26.4000
245,12,6.5782,1.2016,26.4000
245,13,6.7510,1.5667,26.4000
245,14,6.5279,1.1954,26.4000
245,15,6.6537,1.3648,26.4000
245,16,6.7586,1.1340,26.4000
245,17,6.7107,1.2208,26.4000
245,18,6.4610,1.3480,26.4000
245,19,6.6779,1.1995,26.4000
246,0,6.4224,1.2509,26.4000
246,1,6.5591,1.1955,26.4000
246,2,6.4701,1.2767,26.4000
246,3,6.8767,1.2290,26.4000
246,4,6.7367,1.2039,26.4000
246,5,6.7274,1.2330,26.4000
246,6,6.7924,1.2635,26.4000
246,7,6.8134,1.1630,26.4000
246,8,6.6667,1.2412,26.4000
246,9,6.8181,1.0923,26.4000
246,10,6.4995,1.1991,26.4000
246,11,6.7651,1.2219,26.4000
246,12,6.6508,1.1727,26.4000
246,13,6.7462,1.4433,26.4000
246,14,6.4409,1.2644,26.4000
246,15,6.4975,1.3954,26.4000
246,16,6.8313,1.0620,26.4000
246,17,6.7204,1.2313,26.4000
246,18,6.4733,1.2412,26.4000
246,19,6.6076,1.2440,26.4000
247,0,6.3374,1.2424,26.4000
247,1,6.5438,1.2170,26.4000
247,2,6.5477,1.2317,26.4000
247,3,6.9130,1.2358,26.4000
247,4,6.3626,1.2235,26.4000
247,5,6.7274,1.2330,26.4000
247,6,6.7134,1.2609,26.4000
247,7,6.7873,1.1549,26.4000
247,8,6.6484,1.2315,26.4000
247,9,6.8777,1.1479,26.4000
247,10,6.5071,1.2184,26.4000
247,11,6.7080,1.1967,26.4000
247,12,6.5456,1.1634,26.4000
247,13,6.7302,1.4173,26.4000
247,14,6.4132,1.2562,26.4000
247,15,6.4828,1.2819,26.4000
247,16,6.8399,1.1752,26.4000
247,17,6.6614,1.2189,26.4000
247,18,6.4560,1.4275,26.4000
247,19,6.5414,1.2104,26.4000
248,0,6.1453,1.2541,26.4000
248,1,6.6305,1.0230,26.4000
248,2,6.5204,1.2547,26.4000
248,3,6.8180,1.1870,26.4000
248,4,6.1661,1.2168,26.4000
248,5,6.7274,1.2330,26.4000
248,6,6.6952,1.2444,26.4000
248,7,6.7487,1.1479,26.4000
248,8,6.6072,1.2596,26.4000
248,9,6.8667,1.1340,26.4000
248,10,6.6448,1.2345,26.4000
248,11,6.7701,1.2056,26.4000
248,12,6.5378,1.1838,26.4000
248,13,6.7367,1.3535,26.4000
248,14,6.5114,1.1554,26.4000
248,15,6.5488,1.4423,26.4000
248,16,6.8490,1.2470,26.4000
248,17,6.6361,1.2225,26.4000
248,18,6.4255,1.6058,26.4000
248,19,6.5386,1.2045,26.4000
249,0,6.4685,1.2651,26.4000
249,1,6.5389,1.0928,26.4000
249,2,6.4242,1.2806,26.4000
249,3,6.7702,1.1641,26.4000
249,4,6.3112,1.2053,26.4000
249,5,6.7274,1.2330,26.4000
249,6,6.8559,1.2689,26.4000
249,7,6.7270,1.1541,26.4000
249,8,6.6364,1.2890,26.4000
249,9,6.7688,1.1247,26.4000
249,10,6.6923,1.2353,26.4000
249,11,6.8294,1.2245,26.4000
249,12,6.6577,1.2152,26.4000
249,13,6.7525,1.2876,26.4000
249,14,6.3456,1.1008,26.4000
249,15,6.7522,1.3762,26.4000
249,16,6.8467,1.0746,26.4000
249,17,6.7176,1.2170,26.4000
249,18,6.3488,1.6627,26.4000
249,19,6.5823,1.1902,26.4000
250,0,6.6595,1.2651,26.4000
250,1,6.3480,1.1649,26.4000
250,2,6.3068,1.2628,26.4000
250,3,6.7548,1.2046,26.4000
250,4,6.3515,1.2153,26.4000
250,5,6.7274,1.2330,26.4000
250,6,6.8985,1.2833,26.4000
250,7,6.7272,1.1055,26.4000
250,8,6.6341,1.2911,26.4000
250,9,6.8111,1.1395,26.4000
250,10,6.5670,1.2319,26.4000
250,11,6.8226,1.2152,26.4000
250,12,6.6105,1.1896,26.4000
250,13,6.7527,1.2140,26.4000
250,14,6.5513,1.1650,26.4000
250,15,6.5384,1.3579,26.4000
250,16,6.7746,0.9997,25.2000
250,17,6.7349,1.2117,26.4000
250,18,6.5220,1.3409,26.4000
250,19,6.6597,1.2104,26.4000
251,0,6.3203,1.2378,26.4000
251,1,6.2324,1.1332,26.4000
251,2,6.5911,1.2435,26.4000
251,3,6.9426,1.1809,26.4000
251,4,6.4537,1.2253,26.4000
251,5,6.7274,1.2330,26.4000
251,6,6.7308,1.2483,26.4000
251,7,6.7925,1.0932,26.4000
251,8,6.6402,1.2540,26.4000
251,9,6.8622,1.2087,26.4000
251,10,6.5417,1.2034,26.4000
251,11,6.7604,1.2007,26.4000
251,12,6.6109,1.1996,26.4000
251,13,6.7364,1.4689,26.4000
251,14,6.4981,1.1681,26.4000
251,15,6.3527,1.4364,26.4000
251,16,6.8411,1.2047,26.4000
251,17,6.6960,1.2104,26.4000
251,18,6.4462,1.3668,26.4000
251,19,6.6934,1.1997,26.4000
252,0,6.2978,1.2335,26.4000
252,1,6.2464,1.1591,26.4000
252,2,6.7100,1.2281,26.4000
252,3,6.9439,1.1980,26.4000
252,4,6.4168,1.2221,26.4000
252,5,6.7274,1.2330,26.4000
252,6,6.7552,1.2329,26.4000
252,7,6.8372,1.1863,26.4000
252,8,6.6403,1.2711,26.4000
252,9,6.8788,1.0963,26.4000
252,10,6.4762,1.1995,26.4000
252,11,6.7732,1.2194,26.4000
252,12,6.6283,1.2067,26.4000
252,13,6.7370,1.6036,26.4000
252,14,6.4952,1.1460,26.4000
252,15,6.2712,1.4463,26.4000
252,16,6.9171,1.1909,26.4000
252,17,6.6790,1.2123,26.4000
252,18,6.4457,1.4701,26.4000
252,19,6.7309,1.2017,26.4000
253,0,6.5768,1.2690,26.4000
253,1,6.7000,1.1509,26.4000
253,2,6.6626,1.2397,26.4000
253,3,6.7855,1.2067,26.4000
253,4,6.4344,1.2009,26.4000
253,5,6.7274,1.2330,26.4000
253,6,6.7740,1.2378,26.4000
253,7,6.8162,1.1789,26.4000
253,8,6.6721,1.2986,26.4000
253,9,6.8554,1.0945,26.4000
253,10,6.4730,1.1976,26.4000
253,11,6.7630,1.2303,26.4000
253,12,6.5372,1.1973,26.4000
253,13,6.7391,1.4427,26.4000
253,14,6.4830,1.0472,26.4000
253,15,6.3891,1.3651,26.4000
253,16,6.9315,1.0595,26.4000
253,17,6.6928,1.2233,26.4000
253,18,6.4273,1.4134,26.4000
253,19,6.4241,1.2229,26.4000
254,0,6.4425,1.2753,26.4000
254,1,6.6556,1.0594,26.4000
254,2,6.4990,1.2871,26.4000
254,3,6.7153,1.2058,26.4000
254,4,6.4689,1.2114,26.4000
254,5,6.7274,1.2330,26.4000
254,6,6.8245,1.2813,26.4000
254,7,6.8471,1.1993,26.4000
254,8,6.7324,1.2672,26.4000
254,9,6.8377,1.1849,26.4000
254,10,6.5420,1.1954,26.4000
254,11,6.7845,1.2036,26.4000
254,12,6.6392,1.2105,26.4000
254,13,6.7454,1.4347,26.4000
254,14,6.4815,1.1020,26.4000
254,15,6.7147,1.3495,26.4000
254,16,6.7923,0.9963,25.2000
254,17,6.6908,1.2242,26.4000
254,18,6.5616,1.4513,26.4000
254,19,6.4932,1.2293,26.4000
255,0,6.2503,1.2569,26.4000
255,1,6.6975,1.0894,26.4000
255,2,6.3972,1.3022,26.4000
255,3,6.7733,1.1564,26.4000
255,4,6.3284,1.2236,26.4000
255,5,6.7274,1.2330,26.4000
255,6,6.8592,1.2883,26.4000
255,7,6.8622,1.1245,26.4000
255,8,6.6548,1.2400,26.4000
255,9,6.7962,1.2184,26.4000
255,10,6.6522,1.2193,26.4000
255,11,6.7914,1.2084,26.4000
255,12,6.6459,1.2256,26.4000
255,13,6.7455,1.4193,26.4000
255,14,6.3893,1.1678,26.4000
255,15,6.7269,1.3420,26.4000
255,16,6.7555,1.0985,26.4000
255,17,6.6933,1.2188,26.4000
255,18,6.6077,1.4067,26.4000
255,19,6.6148,1.2000,26.4000
256,0,6.5698,1.2598,26.4000
256,1,6.5114,1.1064,26.4000
256,2,6.3412,1.3095,26.4000
256,3,6.9393,1.1517,26.4000
256,4,6.4206,1.2131,26.4000
256,5,6.7274,1.2330,26.4000
256,6,6.8378,1.2729,26.4000
256,7,6.7349,1.1790,26.4000
256,8,6.5231,1.2253,26.4000
256,9,6.7966,1.1084,26.4000
256,10,6.6400,1.2367,26.4000
256,11,6.7470,1.2072,26.4000
